order_id,order_date,customer_id,segment,region,state,category,sub_category,sales,quantity,discount,profit,profit_margin,calculated_cost_basis
CA-2025-100191,2024-12-13,CS-1182,Corporate,West,Rajasthan,Office Supplies,Binders,82.42,8,0.1,9.13,11.077408396020385,73.29
CA-2025-100192,2025-04-17,CS-1482,Consumer,West,Rajasthan,Office Supplies,Binders,1148.08,7,0.0,246.09,21.434917427356982,901.9899999999999
CA-2025-100193,2024-08-18,CS-1456,Home Office,South,Telangana,Technology,Accessories,1360.11,5,0.0,313.09,23.01946166118917,1047.02
CA-2025-100194,2024-07-08,CS-1315,Consumer,North,UP,Furniture,Furnishings,964.06,4,0.1,123.58,12.818704230027178,840.4799999999999
CA-2025-100195,2024-08-12,CS-1297,Corporate,East,Bihar,Office Supplies,Paper,196.13,1,0.0,33.33,16.99383062254627,162.8
CA-2025-100196,2025-01-19,CS-1112,Consumer,East,Odisha,Office Supplies,Art,2520.95,6,0.1,165.76,6.575298994426704,2355.1899999999996
CA-2025-100197,2025-01-11,CS-1450,Consumer,East,Bihar,Office Supplies,Paper,1947.31,8,0.0,277.37,14.24375163687343,1669.94
CA-2025-100198,2024-10-09,CS-1230,Corporate,West,Gujarat,Furniture,Chairs,281.28,4,0.1,14.45,5.137229806598407,266.83
CA-2025-100199,2025-09-24,CS-1096,Home Office,West,Gujarat,Office Supplies,Binders,733.9,7,0.0,135.2,18.422128355361764,598.7
CA-2025-100200,2025-09-19,CS-1438,Consumer,North,Delhi,Office Supplies,Fasteners,152.14,3,0.1,12.96,8.518469830419352,139.17999999999998
CA-2025-100201,2026-01-14,CS-1168,Consumer,East,Odisha,Furniture,Chairs,353.64,5,0.5,79.78,22.55966519624477,273.86
CA-2025-100202,2024-09-15,CS-1378,Corporate,East,Odisha,Technology,Copiers,1115.21,7,0.0,196.28,17.60027259439926,918.9300000000001
CA-2025-100203,2024-12-24,CS-1156,Consumer,West,Rajasthan,Technology,Accessories,1563.66,9,0.0,368.44,23.562667075962803,1195.22
CA-2025-100204,2025-12-10,CS-1421,Home Office,West,Goa,Furniture,Tables,3777.53,9,0.0,897.67,23.763411541404036,2879.86
CA-2025-100205,2025-03-31,CS-1105,Corporate,East,Bihar,Office Supplies,Paper,1347.8,7,0.5,112.99,8.38329128950883,1234.81
CA-2025-100206,2025-02-14,CS-1193,Consumer,East,West Bengal,Office Supplies,Fasteners,1012.38,4,0.0,154.52,15.263043521207454,857.86
CA-2025-100207,2025-10-10,CS-1489,Consumer,South,Karnataka,Furniture,Tables,1366.38,6,0.0,-216.76,-15.86381533687554,1583.14
CA-2025-100208,2024-11-13,CS-1330,Corporate,West,Goa,Office Supplies,Fasteners,781.07,4,0.0,109.84,14.062760059917807,671.23
CA-2025-100209,2025-11-07,CS-1439,Consumer,North,Punjab,Technology,Copiers,49.94,3,0.0,6.99,13.996796155386464,42.949999999999996
CA-2025-100210,2024-08-12,CS-1132,Corporate,North,Delhi,Office Supplies,Paper,4146.0,9,0.0,817.38,19.71490593342981,3328.62
CA-2025-100211,2024-08-21,CS-1355,Consumer,East,Jharkhand,Technology,Copiers,764.16,5,0.0,187.39,24.5223513400335,576.77
CA-2025-100212,2025-11-14,CS-1382,Corporate,West,Rajasthan,Office Supplies,Fasteners,3380.24,8,0.0,594.22,17.579225143776775,2786.0199999999995
CA-2025-100213,2025-10-25,CS-1138,Consumer,North,Haryana,Furniture,Tables,1119.03,3,0.0,238.58,21.320250574157978,880.4499999999999
CA-2025-100214,2025-01-08,CS-1431,Home Office,West,Rajasthan,Furniture,Furnishings,535.1,9,0.1,69.95,13.072322930293403,465.15000000000003
CA-2025-100215,2025-11-02,CS-1331,Consumer,East,Odisha,Technology,Copiers,130.79,1,0.2,8.44,6.453092744093585,122.35
CA-2025-100216,2025-08-30,CS-1270,Consumer,East,Odisha,Office Supplies,Binders,494.96,2,0.0,75.7,15.294165185065461,419.26
CA-2025-100217,2025-04-16,CS-1038,Home Office,East,Jharkhand,Furniture,Chairs,498.45,4,0.1,115.04,23.079546594442775,383.40999999999997
CA-2025-100218,2024-08-20,CS-1396,Consumer,West,Maharashtra,Office Supplies,Paper,414.07,2,0.0,40.6,9.805105416958487,373.46999999999997
CA-2025-100219,2025-11-22,CS-1045,Consumer,North,Haryana,Technology,Accessories,1335.52,9,0.0,136.99,10.257427818377861,1198.53
CA-2025-100220,2024-04-22,CS-1401,Consumer,South,Tamil Nadu,Technology,Phones,2250.52,7,0.0,159.69,7.095693439738371,2090.83
CA-2025-100221,2025-05-11,CS-1464,Consumer,North,Punjab,Furniture,Furnishings,373.45,2,0.0,93.12,24.935064935064936,280.33
CA-2025-100222,2025-03-17,CS-1163,Home Office,West,Maharashtra,Furniture,Tables,718.74,4,0.0,95.55,13.294098004841807,623.19
CA-2025-100223,2025-07-17,CS-1450,Corporate,North,Haryana,Technology,Accessories,429.21,6,0.5,47.12,10.978308986277113,382.09
CA-2025-100224,2024-09-24,CS-1331,Consumer,South,Telangana,Technology,Phones,644.4,2,0.2,151.66,23.535071384233397,492.74
CA-2025-100225,2025-05-24,CS-1253,Corporate,North,Delhi,Office Supplies,Paper,2938.57,9,0.0,623.71,21.22494955029147,2314.86
CA-2025-100226,2025-01-20,CS-1169,Corporate,South,Kerala,Technology,Accessories,980.84,3,0.1,221.07,22.538844255943882,759.77
CA-2025-100227,2025-01-21,CS-1451,Home Office,West,Goa,Furniture,Tables,324.79,2,0.2,77.98,24.009359894085406,246.81
CA-2025-100228,2024-04-22,CS-1285,Consumer,East,West Bengal,Furniture,Tables,1685.37,4,0.0,373.07,22.135792140598205,1312.3
CA-2025-100229,2025-09-04,CS-1274,Corporate,South,Karnataka,Furniture,Tables,1070.12,5,0.0,-423.44,-39.56939408664449,1493.56
CA-2025-100230,2025-09-16,CS-1020,Corporate,West,Goa,Furniture,Furnishings,347.34,4,0.1,61.78,17.786606782979213,285.55999999999995
CA-2025-100231,2024-03-21,CS-1239,Consumer,East,West Bengal,Technology,Copiers,780.67,3,0.0,76.65,9.818489246416542,704.02
CA-2025-100232,2025-11-29,CS-1270,Consumer,South,Telangana,Office Supplies,Binders,342.01,3,0.5,28.53,8.341861349083361,313.48
CA-2025-100233,2024-04-22,CS-1418,Consumer,East,Jharkhand,Furniture,Tables,164.86,3,0.0,28.1,17.04476525536819,136.76000000000002
CA-2025-100234,2024-01-02,CS-1433,Corporate,North,UP,Technology,Accessories,903.72,3,0.1,110.05,12.177444341167618,793.6700000000001
CA-2025-100235,2025-10-03,CS-1310,Consumer,West,Goa,Technology,Copiers,2202.54,6,0.1,167.94,7.6248331471846145,2034.6
CA-2025-100236,2024-08-07,CS-1031,Home Office,West,Rajasthan,Furniture,Chairs,738.07,4,0.0,154.59,20.945167802511953,583.48
CA-2025-100237,2025-07-19,CS-1314,Consumer,West,Maharashtra,Office Supplies,Art,2674.1,7,0.0,320.78,11.99581167495606,2353.3199999999997
CA-2025-100238,2026-01-05,CS-1104,Corporate,West,Gujarat,Technology,Accessories,2079.47,7,0.0,289.12,13.903542729637842,1790.35
CA-2025-100239,2024-08-12,CS-1170,Home Office,South,Tamil Nadu,Technology,Accessories,460.06,4,0.2,79.29,17.234708516280488,380.77
CA-2025-100240,2025-01-19,CS-1186,Corporate,North,Haryana,Technology,Accessories,178.55,1,0.0,23.28,13.03836460375245,155.27
CA-2025-100241,2025-02-06,CS-1128,Home Office,East,Bihar,Furniture,Tables,4262.41,9,0.0,951.6,22.32539807292119,3310.81
CA-2025-100242,2025-09-29,CS-1210,Home Office,West,Maharashtra,Office Supplies,Fasteners,810.16,7,0.0,199.69,24.648217636022515,610.47
CA-2025-100243,2024-05-09,CS-1414,Consumer,West,Gujarat,Technology,Copiers,506.64,6,0.0,64.37,12.705273961787464,442.27
CA-2025-100244,2024-02-22,CS-1281,Corporate,South,Kerala,Technology,Phones,235.39,5,0.0,20.17,8.56875823102086,215.21999999999997
CA-2025-100245,2025-11-14,CS-1447,Consumer,South,Telangana,Furniture,Tables,3556.2,9,0.1,-652.34,-18.343737697542323,4208.54
CA-2025-100246,2025-12-30,CS-1253,Corporate,South,Tamil Nadu,Furniture,Tables,3054.05,9,0.0,-922.9,-30.21888967109248,3976.9500000000003
CA-2025-100247,2025-11-02,CS-1019,Consumer,North,UP,Technology,Accessories,403.0,6,0.0,26.78,6.645161290322581,376.22
CA-2025-100248,2025-12-10,CS-1200,Corporate,East,Jharkhand,Office Supplies,Paper,3081.37,8,0.0,569.82,18.49242382446769,2511.5499999999997
CA-2025-100249,2025-02-19,CS-1220,Corporate,North,Delhi,Office Supplies,Art,2228.89,7,0.0,346.66,15.553033124111106,1882.2299999999998
CA-2025-100250,2024-09-03,CS-1136,Consumer,West,Rajasthan,Office Supplies,Paper,493.25,1,0.0,29.14,5.907754688291941,464.11
CA-2025-100251,2025-03-14,CS-1223,Consumer,South,Kerala,Office Supplies,Art,521.19,2,0.0,68.87,13.21399105892285,452.32000000000005
CA-2025-100252,2024-07-21,CS-1003,Home Office,West,Rajasthan,Office Supplies,Fasteners,2367.41,9,0.0,227.54,9.611347421866089,2139.87
CA-2025-100253,2024-07-02,CS-1451,Consumer,East,Odisha,Office Supplies,Fasteners,475.71,4,0.1,36.17,7.603371802148369,439.53999999999996
CA-2025-100254,2024-05-02,CS-1236,Consumer,East,Odisha,Furniture,Tables,310.66,3,0.0,73.99,23.817034700315453,236.67000000000002
CA-2025-100255,2025-02-04,CS-1342,Consumer,North,Haryana,Technology,Phones,591.09,2,0.2,63.96,10.820687204994163,527.13
CA-2025-100256,2026-02-05,CS-1465,Home Office,North,UP,Technology,Phones,1232.67,8,0.2,183.43,14.880706109502137,1049.24
CA-2025-100257,2024-10-20,CS-1228,Home Office,South,Kerala,Technology,Accessories,2554.61,7,0.0,440.44,17.240987861160804,2114.17
CA-2025-100258,2024-10-06,CS-1401,Corporate,South,Tamil Nadu,Technology,Phones,3505.29,9,0.0,616.2,17.579144664207526,2889.09
CA-2025-100259,2025-09-01,CS-1142,Home Office,West,Goa,Office Supplies,Fasteners,1357.84,3,0.0,171.47,12.62814470040653,1186.37
CA-2025-100260,2024-07-16,CS-1499,Consumer,South,Kerala,Furniture,Tables,109.72,1,0.5,-19.84,-18.08239154210718,129.56
CA-2025-100261,2025-05-25,CS-1009,Home Office,South,Tamil Nadu,Furniture,Tables,512.66,9,0.0,-138.15,-26.947684625287714,650.81
CA-2025-100262,2026-01-21,CS-1190,Consumer,West,Maharashtra,Furniture,Furnishings,92.9,5,0.1,19.41,20.893433799784713,73.49000000000001
CA-2025-100263,2024-05-23,CS-1350,Consumer,East,Odisha,Office Supplies,Fasteners,765.11,5,0.0,175.21,22.899975166969455,589.9
CA-2025-100264,2025-08-31,CS-1405,Consumer,South,Telangana,Office Supplies,Fasteners,1260.67,3,0.1,212.17,16.829939635273305,1048.5
CA-2025-100265,2024-07-19,CS-1460,Corporate,South,Karnataka,Technology,Copiers,3011.37,8,0.0,469.05,15.575967084748804,2542.3199999999997
CA-2025-100266,2024-05-03,CS-1165,Corporate,West,Rajasthan,Office Supplies,Binders,2044.68,8,0.1,497.23,24.31823072559031,1547.45
CA-2025-100267,2024-07-05,CS-1480,Consumer,West,Maharashtra,Office Supplies,Binders,127.41,1,0.0,11.55,9.065222510007064,115.86
CA-2025-100268,2024-11-21,CS-1139,Home Office,West,Maharashtra,Office Supplies,Paper,1437.15,4,0.0,76.69,5.336255784016978,1360.46
CA-2025-100269,2025-04-08,CS-1276,Consumer,West,Gujarat,Furniture,Tables,2238.09,6,0.0,332.37,14.8506092248301,1905.7200000000003
CA-2025-100270,2024-12-14,CS-1291,Consumer,West,Gujarat,Technology,Accessories,1106.27,9,0.0,68.13,6.15853272709194,1038.1399999999999
CA-2025-100271,2026-02-09,CS-1053,Consumer,South,Telangana,Office Supplies,Paper,642.57,2,0.1,39.74,6.18454020573634,602.83
CA-2025-100272,2025-10-21,CS-1175,Corporate,North,Punjab,Furniture,Tables,482.4,7,0.0,27.3,5.6592039800995035,455.09999999999997
CA-2025-100273,2026-02-02,CS-1110,Home Office,North,Delhi,Technology,Accessories,59.82,1,0.0,10.39,17.368772985623536,49.43
CA-2025-100274,2025-02-06,CS-1203,Consumer,North,Punjab,Office Supplies,Art,148.26,4,0.0,25.97,17.516525023607176,122.28999999999999
CA-2025-100275,2024-12-11,CS-1436,Corporate,South,Telangana,Office Supplies,Fasteners,2848.98,7,0.0,288.13,10.11344410982176,2560.85
CA-2025-100276,2025-05-25,CS-1136,Consumer,East,West Bengal,Office Supplies,Binders,213.9,3,0.5,29.94,13.99719495091164,183.96
CA-2025-100277,2024-05-26,CS-1004,Corporate,South,Telangana,Technology,Accessories,918.14,3,0.0,122.82,13.377044895114034,795.3199999999999
CA-2025-100278,2024-05-27,CS-1155,Home Office,North,UP,Furniture,Chairs,323.19,4,0.0,48.02,14.85813298678796,275.17
CA-2025-100279,2025-12-11,CS-1172,Consumer,North,Punjab,Technology,Copiers,1814.31,8,0.0,163.11,8.990194619442104,1651.1999999999998
CA-2025-100280,2025-05-03,CS-1424,Home Office,West,Maharashtra,Technology,Copiers,70.72,3,0.0,15.03,21.252828054298643,55.69
CA-2025-100281,2025-10-01,CS-1358,Corporate,West,Rajasthan,Office Supplies,Fasteners,1725.51,8,0.5,185.73,10.763774188500792,1539.78
CA-2025-100282,2025-07-04,CS-1047,Consumer,West,Gujarat,Office Supplies,Binders,2470.29,9,0.0,284.93,11.534273303944072,2185.36
CA-2025-100283,2024-12-03,CS-1094,Home Office,South,Tamil Nadu,Technology,Copiers,3213.72,8,0.1,578.9,18.013392579316182,2634.8199999999997
CA-2025-100284,2025-10-02,CS-1428,Consumer,East,Bihar,Office Supplies,Fasteners,1722.34,8,0.1,424.23,24.631025233113093,1298.11
CA-2025-100285,2026-02-17,CS-1048,Consumer,East,West Bengal,Technology,Copiers,1485.0,9,0.0,134.96,9.088215488215488,1350.04
CA-2025-100286,2025-04-17,CS-1240,Consumer,West,Rajasthan,Office Supplies,Fasteners,743.02,4,0.1,90.33,12.157142472611774,652.6899999999999
CA-2025-100287,2024-05-30,CS-1347,Consumer,East,Odisha,Office Supplies,Art,349.61,3,0.1,43.65,12.48534080832928,305.96000000000004
CA-2025-100288,2025-02-18,CS-1213,Home Office,North,Haryana,Office Supplies,Paper,3551.4,8,0.0,553.45,15.583995044207919,2997.95
CA-2025-100289,2024-10-24,CS-1436,Corporate,North,UP,Office Supplies,Fasteners,154.85,1,0.0,33.61,21.704875686147883,121.24
CA-2025-100290,2025-09-02,CS-1340,Home Office,West,Gujarat,Furniture,Chairs,153.18,1,0.0,29.89,19.512991252121687,123.29
CA-2025-100291,2024-09-19,CS-1324,Consumer,West,Maharashtra,Technology,Copiers,1022.38,4,0.2,93.12,9.108159392789373,929.26
CA-2025-100292,2026-02-02,CS-1139,Consumer,West,Goa,Office Supplies,Art,210.41,3,0.0,40.51,19.252887220189155,169.9
CA-2025-100293,2024-05-23,CS-1205,Consumer,East,Bihar,Technology,Accessories,117.4,2,0.5,8.83,7.52129471890971,108.57000000000001
CA-2025-100294,2024-12-11,CS-1381,Corporate,South,Karnataka,Furniture,Furnishings,1787.28,9,0.1,157.92,8.835772794413858,1629.36
CA-2025-100295,2025-09-15,CS-1073,Home Office,West,Goa,Office Supplies,Paper,497.39,5,0.0,64.04,12.875208588833715,433.34999999999997
CA-2025-100296,2025-07-25,CS-1004,Corporate,East,Bihar,Technology,Accessories,367.44,3,0.1,43.71,11.895819725669497,323.73
CA-2025-100297,2024-01-02,CS-1076,Consumer,West,Goa,Technology,Phones,2859.01,9,0.1,640.29,22.395514531253824,2218.7200000000003
CA-2025-100298,2024-10-30,CS-1329,Home Office,South,Tamil Nadu,Technology,Phones,1176.98,8,0.0,293.54,24.940100936294584,883.44
CA-2025-100299,2024-09-10,CS-1077,Corporate,West,Maharashtra,Technology,Phones,1288.9,4,0.0,116.8,9.061990844906509,1172.1000000000001
CA-2025-100300,2025-10-13,CS-1304,Consumer,North,UP,Furniture,Chairs,630.65,5,,114.45,18.147942598905892,516.1999999999999
CA-2025-100301,2025-03-28,CS-1256,Home Office,West,Gujarat,Technology,Phones,1544.54,5,0.2,257.15,16.648969919846685,1287.3899999999999
CA-2025-100302,2024-02-06,CS-1410,Consumer,North,Haryana,Furniture,Tables,1511.42,8,0.5,308.12,20.386126953460984,1203.3000000000002
CA-2025-100303,2024-06-08,CS-1102,Consumer,North,Punjab,Furniture,Chairs,747.59,7,0.0,141.99,18.993030939418666,605.6
CA-2025-100304,2024-01-09,CS-1106,Consumer,East,Bihar,Furniture,Furnishings,1133.25,3,0.2,119.1,10.509596293845135,1014.15
CA-2025-100305,2024-08-20,CS-1333,Consumer,East,West Bengal,Technology,Accessories,1934.79,6,0.2,422.08,21.815287447216495,1512.71
CA-2025-100306,2024-04-08,CS-1039,Consumer,North,Punjab,Furniture,Furnishings,1625.89,6,0.0,237.0,14.576631875465129,1388.89
CA-2025-100307,2025-10-20,CS-1476,Consumer,North,Punjab,Furniture,Tables,454.85,2,0.2,107.61,23.658348906232824,347.24
CA-2025-100308,2024-07-26,CS-1314,Consumer,West,Rajasthan,Furniture,Furnishings,416.13,1,0.0,67.44,16.2064739384327,348.69
CA-2025-100309,2024-05-10,CS-1275,Corporate,West,Goa,Office Supplies,Paper,1730.64,7,0.0,187.19,10.81622983404983,1543.45
CA-2025-100310,2025-02-07,CS-1088,Home Office,North,Haryana,Technology,Copiers,733.38,3,0.0,168.12,22.92399574572527,565.26
CA-2025-100311,2024-05-31,CS-1211,Corporate,East,Jharkhand,Office Supplies,Paper,1593.95,5,0.0,343.1,21.525141942971864,1250.85
CA-2025-100312,2024-02-23,CS-1369,Consumer,West,Rajasthan,Office Supplies,Binders,383.55,8,0.1,91.82,23.939512449485072,291.73
CA-2025-100313,2024-04-29,CS-1077,Consumer,West,Maharashtra,Furniture,Chairs,738.12,5,0.5,168.81,22.870264997561375,569.31
CA-2025-100314,2025-11-03,CS-1077,Consumer,West,Goa,Furniture,Furnishings,598.57,5,0.0,59.28,9.903603588552716,539.2900000000001
CA-2025-100315,2025-09-19,CS-1442,Consumer,East,Odisha,Furniture,Chairs,302.33,5,0.1,64.42,21.3078424238415,237.90999999999997
CA-2025-100316,2025-08-09,CS-1028,Corporate,North,UP,Office Supplies,Paper,2866.87,7,0.0,484.03,16.883569886322018,2382.84
CA-2025-100317,2025-09-16,CS-1245,Corporate,West,Rajasthan,Office Supplies,Binders,394.18,2,0.0,51.5,13.065097163732306,342.68
CA-2025-100318,2025-02-23,CS-1066,Corporate,East,Bihar,Furniture,Chairs,128.19,1,0.5,6.61,5.156408456197831,121.58
CA-2025-100319,2025-02-25,CS-1266,Corporate,East,Jharkhand,Technology,Accessories,307.59,4,0.5,58.3,18.953802139211287,249.28999999999996
CA-2025-100320,2024-04-13,CS-1382,Consumer,East,Odisha,Technology,Copiers,125.72,5,0.0,27.76,22.080814508431438,97.96
CA-2025-100321,2024-09-10,CS-1470,Consumer,East,West Bengal,Furniture,Tables,1428.66,7,0.1,244.06,17.083140845267593,1184.6000000000001
CA-2025-100322,2024-08-14,CS-1205,Corporate,West,Gujarat,Furniture,Furnishings,377.63,1,0.0,42.35,11.214681036993882,335.28
CA-2025-100323,2024-04-21,CS-1058,Consumer,North,UP,Technology,Copiers,3434.24,9,0.0,211.3,6.152744129705554,3222.9399999999996
CA-2025-100324,2025-05-24,CS-1201,Consumer,North,Haryana,Furniture,Chairs,1847.21,4,0.0,335.81,18.17930825406965,1511.4
CA-2025-100325,2025-04-17,CS-1225,Consumer,East,Odisha,Office Supplies,Binders,2530.79,6,0.0,330.89,13.074573552131943,2199.9
CA-2025-100326,2024-04-08,CS-1142,Consumer,North,Haryana,Office Supplies,Art,442.21,1,0.1,66.05,14.93634246172633,376.15999999999997
CA-2025-100327,2024-06-01,CS-1381,Consumer,West,Rajasthan,Technology,Phones,2088.71,9,0.2,340.16,16.28564999449421,1748.55
CA-2025-100328,2024-12-03,CS-1368,Home Office,North,Punjab,Office Supplies,Paper,125.85,4,0.1,25.64,20.37346046881208,100.21
CA-2025-100329,2025-12-06,CS-1084,Home Office,North,UP,Furniture,Furnishings,1948.79,5,0.1,306.66,15.735918185130263,1642.1299999999999
CA-2025-100330,2024-06-11,CS-1143,Consumer,South,Tamil Nadu,Furniture,Chairs,3811.98,8,0.0,591.62,15.520018468092697,3220.36
CA-2025-100331,2025-12-20,CS-1352,Consumer,North,Delhi,Furniture,Tables,1424.67,6,0.0,208.36,14.6251412607832,1216.31
CA-2025-100332,2025-11-11,CS-1033,Corporate,North,Haryana,Office Supplies,Art,197.49,3,0.0,26.77,13.555116714770369,170.72
CA-2025-100333,2024-06-09,CS-1401,Consumer,East,Bihar,Office Supplies,Fasteners,176.53,8,0.0,30.82,17.45878887441228,145.71
CA-2025-100334,2025-08-02,CS-1152,Consumer,East,Jharkhand,Technology,Copiers,1677.35,6,0.1,92.05,5.487823054222434,1585.3
CA-2025-100335,2025-02-01,CS-1158,Consumer,South,Telangana,Office Supplies,Paper,674.27,2,0.0,131.24,19.464012932504783,543.03
CA-2025-100336,2024-10-03,CS-1446,Consumer,West,Rajasthan,Office Supplies,Fasteners,89.73,5,0.0,10.13,11.289423827036666,79.60000000000001
CA-2025-100337,2025-05-18,CS-1141,Corporate,South,Telangana,Office Supplies,Art,1425.41,3,0.0,177.5,12.452557509769118,1247.91
CA-2025-100338,2025-01-26,CS-1446,Home Office,North,Punjab,Furniture,Furnishings,882.23,4,0.2,152.49,17.28460832209288,729.74
CA-2025-100339,2024-05-14,CS-1251,Consumer,North,Haryana,Technology,Copiers,2790.13,9,0.0,277.55,9.947565167214432,2512.58
CA-2025-100340,2024-07-13,CS-1303,Consumer,West,Gujarat,Furniture,Tables,429.65,3,0.5,78.09,18.175258931688585,351.55999999999995
CA-2025-100341,2025-02-04,CS-1112,Consumer,West,Goa,Furniture,Tables,826.49,5,0.0,62.43,7.553630412951155,764.0600000000001
CA-2025-100342,2025-10-01,CS-1144,Consumer,East,West Bengal,Furniture,Tables,3610.28,8,0.0,649.47,17.98946342111969,2960.8100000000004
CA-2025-100343,2024-02-02,CS-1450,Home Office,North,Haryana,Office Supplies,Binders,106.8,9,0.0,20.66,19.34456928838951,86.14
CA-2025-100344,2025-11-18,CS-1209,Corporate,North,Delhi,Technology,Phones,2632.87,7,0.0,500.01,18.991062984499806,2132.8599999999997
CA-2025-100345,2025-04-04,CS-1224,Corporate,North,Punjab,Furniture,Furnishings,597.78,4,0.2,122.45,20.484124594332364,475.33
CA-2025-100346,2025-04-14,CS-1043,Corporate,North,UP,Office Supplies,Binders,464.44,9,0.5,71.23,15.33674963396779,393.21
CA-2025-100347,2025-01-09,CS-1264,Home Office,North,UP,Furniture,Chairs,402.65,2,0.1,89.77,22.294796970073268,312.88
CA-2025-100348,2024-01-22,CS-1244,Home Office,North,Punjab,Technology,Accessories,192.67,2,0.1,18.63,9.66938288264909,174.04
CA-2025-100349,2026-01-19,CS-1003,Consumer,North,Delhi,Office Supplies,Paper,1394.33,4,0.2,176.62,12.667015699296439,1217.71
CA-2025-100350,2025-10-31,CS-1125,Consumer,North,Haryana,Office Supplies,Fasteners,799.69,2,0.0,192.97,24.130600607735495,606.72
CA-2025-100351,2024-02-07,CS-1268,Corporate,East,Odisha,Office Supplies,Binders,1160.81,3,0.1,241.2,20.778594257458156,919.6099999999999
CA-2025-100352,2024-08-17,CS-1084,Consumer,South,Tamil Nadu,Technology,Accessories,2097.88,5,0.0,416.48,19.852422445516428,1681.4
